X0	X1	X2	X3	Y_true	Y_pred	
4.06938	3.66223	2.33282	1.25913	27.6112	17.3618
1.46772	4.86522	4.10418	3.12644	9.37391	7.38686
4.8761	1.39229	4.92671	4.35131	7.68668	15.0557
4.28771	3.51147	3.79532	1.73637	32.9093	30.4854
3.4805	1.65485	2.50715	1.31877	10.9499	14.2012
3.47606	1.51156	2.75979	2.707	5.35674	13.3064
2.37332	2.73124	2.28346	2.07185	7.14417	5.35051
4.67119	2.13297	2.44695	1.80516	13.5058	16.6683
2.41581	2.85485	1.30751	2.15586	4.18285	5.47854
2.03315	3.04194	4.3096	4.68961	5.68357	7.38
2.6537	4.93675	4.78192	4.40343	14.2267	9.83606
2.85071	1.23059	4.30808	1.4951	10.1083	12.9234
3.52754	4.97842	3.345	4.28885	13.6968	18.8837
4.63669	1.96398	2.59997	1.5481	15.2938	16.6646
3.62717	2.6727	2.82676	2.61636	10.4739	15.9622
4.9347	3.05921	1.34452	1.41699	14.3242	16.6701
2.30244	1.30518	3.31214	1.84218	5.40302	11.0025
1.01384	2.36082	2.72641	3.53845	1.84422	6.58878
4.75608	1.93889	4.54936	2.66834	15.7222	27.3899
3.58376	2.02647	1.25786	1.38083	6.61562	16.6701
1.96138	3.79652	3.95155	2.03898	14.4312	7.38693
1.34163	1.44744	3.98509	4.15277	1.86352	7.30861
4.71775	4.88007	2.28468	4.31713	12.1841	9.38032
3.14967	4.44037	2.49755	3.48549	10.0215	11.0342
2.15976	2.77157	1.36068	2.16962	3.75408	5.19452
3.83545	3.03943	3.74247	2.0377	21.4105	30.238
3.19648	3.74015	2.29374	1.44566	18.9687	19.8315
1.32989	4.30124	3.7904	1.21269	17.8791	15.7336
2.9454	2.57932	1.67796	1.24967	10.2009	14.984
1.23674	4.05034	3.50643	2.04862	8.57383	7.38822
4.39955	2.13735	4.58036	3.56028	12.0976	27.3339
2.51814	1.66273	3.29282	3.3016	4.17587	5.40574
3.66811	4.61867	1.99385	3.00774	11.2308	9.48742
1.39987	4.69005	2.01497	1.85064	7.14842	7.37216
3.35089	3.80114	2.46997	3.61668	8.69874	9.55372
3.94883	1.5317	4.39851	1.53243	17.3607	23.8722
2.16253	1.92475	3.68922	1.70824	8.98928	12.909
2.5108	3.72881	1.04206	4.3356	2.25023	9.26927
3.28148	1.91311	4.68824	3.84507	7.65447	11.7584
4.20961	2.12267	4.51991	4.98272	8.10564	10.9516
1.43525	1.95732	1.04739	3.06052	0.961396	5.17975
4.00473	1.58175	1.01891	4.53474	1.4233	9.37597
2.29991	3.41215	1.57565	3.69669	3.34492	5.46215
3.14008	2.19545	2.10603	3.23034	4.49448	5.86849
2.47971	4.54372	3.51651	3.49612	11.3328	12.0196
4.63854	1.58532	2.66475	1.7842	10.9827	16.6681
1.79501	4.39433	3.85872	3.22346	9.44239	7.38722
2.11485	2.59436	3.7149	1.3635	14.9487	26.147
4.20026	2.86248	1.83439	1.28905	17.1097	16.6664
1.38996	1.59276	1.92405	3.66824	1.16121	5.18092
2.67913	3.46516	1.13338	3.24189	3.2456	9.32273
1.90301	2.04321	4.24736	2.12081	7.787	7.75704
3.84494	1.26389	4.67756	4.85571	4.68131	6.47609
1.49404	2.88577	3.72972	3.44833	4.66326	7.38206
1.37532	3.74797	1.04186	1.27879	4.19961	6.41523
2.62127	1.70547	2.46787	3.29206	3.35128	5.18191
2.35203	2.87583	3.39205	1.57515	14.5662	11.0594
1.80031	3.01501	2.68488	3.56702	4.08559	5.973
1.87203	4.91696	2.08176	3.47814	5.50925	9.63383
3.34465	4.74391	3.3678	2.91417	18.3366	20.3209
1.85558	1.25058	2.84211	3.15045	2.09344	5.2416
4.76926	3.48723	4.81234	4.28233	18.6899	30.2359
4.08054	4.27794	2.65046	1.53417	30.158	23.6589
2.82118	4.53056	2.04207	3.49097	7.47665	9.87215
1.54373	1.12583	4.12491	1.68934	4.24368	12.9443
4.36642	2.59597	4.42042	4.76833	10.5081	12.3648
1.51152	1.18089	3.4988	3.45114	1.80959	6.70926
4.58156	3.60717	3.08712	1.5787	32.3173	19.9007
4.22161	3.17607	2.37576	4.70658	6.76808	9.37609
3.04224	2.98616	2.29728	2.20427	9.46795	9.32949
3.26205	3.41613	3.07553	2.54277	13.4784	16.7851
3.34747	4.67391	1.22413	2.82043	6.79059	9.38299
2.55866	3.76017	2.17459	1.14341	18.2977	28.8322
4.80372	3.05293	3.29088	1.99991	24.1321	14.5015
2.77139	1.6079	4.03983	2.08704	8.62556	12.8109
1.1718	1.29665	2.2302	2.94982	1.14875	5.20389
3.21073	4.84345	3.2251	4.14253	12.107	19.1597
4.07643	2.57089	1.06465	1.14011	9.78638	16.6701
1.41759	3.25481	4.6773	3.89836	5.53592	7.38686
3.72636	1.10302	4.43605	2.31894	7.86271	12.2328
1.76207	4.66783	2.88427	1.87513	12.6515	7.61185
1.76652	3.16038	2.17377	1.04256	11.6404	14.8216
3.21456	4.98742	1.93277	3.49038	8.87778	9.64273
2.02585	3.69124	2.35292	2.40824	7.30612	6.77142
4.56615	4.28331	2.47731	3.46742	13.9735	9.39992
1.35732	3.96947	4.664	4.10219	6.12571	7.38686
2.55008	3.38473	2.727	4.6118	5.10377	5.32485
3.80665	2.06088	4.3674	4.12286	8.31037	18.3202
2.76011	1.19463	1.00623	1.4502	2.28786	9.85672
2.58416	4.55014	1.02153	4.88374	2.45948	9.37614
4.31516	1.91141	1.61137	3.51461	3.78156	15.202
2.98911	4.60643	4.27708	3.92868	14.9902	20.1196
4.46709	4.3171	3.72218	3.94391	18.2006	15.4382
4.78262	3.41426	3.69676	4.32411	13.96	10.4909
1.8397	4.76854	2.95299	1.34415	19.2729	16.2119
4.66981	3.42304	3.13578	1.6758	29.9111	16.8607
